domain,domain_length,family,tld,num_ratio,3-gram_check,4-gram_check,5-gram_check,6-gram_check,char_check,dist_mean,dist_median,dist_std,dist_max
iuiiowscacwoceqk.org,20,ramdo,org,0.0,0,0,0,0,0.0,19.46037858874829,18.0,5.500098558986761,58.0
bcndwhwsn.ki,12,necurs,ki,0.0,0,0,0,0,0.0,16.824235385210994,15.0,7.174251213884232,58.0
ensqfjo.se,10,proslikefan,se,0.0,1,0,0,0,0.0,16.48609328198545,15.0,7.545879124736231,58.0
tqxvpwnqh.info,14,pykspa,info,0.0,0,0,0,0,0.0,17.175357091916784,15.0,7.2278549805982335,56.0
dqibora.biz,11,conficker,biz,0.0,2,1,0,0,0.0,16.583104101717712,15.0,7.3574262069851795,58.0
jusawitu.kz,11,pushdo,kz,0.0,2,0,0,0,0.0,16.724534914522078,15.0,7.498470226670794,58.0
irj078g68l8eq9e3.info,21,chinad,info,0.2380952380952381,0,0,0,0,0.0,20.555677812417226,19.0,4.92234321008288,54.0
egeswyiz.pw,11,nymaim,pw,0.0,0,0,0,0,0.0,16.802697801414105,15.0,7.3806897176142785,58.0
dzbohqxw.info,13,nymaim,info,0.0,0,0,0,0,0.0,16.87931210139169,15.0,7.194196462637382,56.0
lovesuggestwedding.com,22,matsnu,com,0.0,3,3,0,0,0.0,20.000916926462494,19.0,5.282019132238803,58.0
7d438e09b848fffeef91b3442ea0d657.win,36,wd,win,0.2222222222222222,1,0,0,0,0.0,32.93813802799682,33.0,1.9683606011427373,55.0
bqpoj31tcttqo1n13qc1vmvof8.org,30,gameover,org,0.16666666666666666,0,0,0,0,0.0,26.993948285347514,27.0,2.933644130309909,58.0
fhyphi.com,10,virut,com,0.0,2,0,0,0,0.0,16.0934042423131,14.0,7.796642363288517,58.0
rhajltlqwfnziyenl.net,21,fobber,net,0.0,1,0,0,0,0.0,19.872180451127814,18.0,5.465399555860856,57.0
figureafraid.ru,15,suppobox,ru,0.0,6,2,1,2,0.0,17.250015282107707,15.0,6.397183837437612,59.0
wdbb0b1bfadb885c9e28901a0eaf7c22fe.win,38,wd,win,0.21052631578947367,1,0,0,0,0.0,34.35511543085356,34.0,1.9225733730039944,54.0
jvs6jtn8n84mo7i1gj.net,22,rovnix,net,0.2272727272727273,0,0,0,0,0.0,20.95698596083705,20.0,4.9252671529467955,57.0
tzafpgiohp.info,15,qakbot,info,0.0,1,0,0,0,0.0,17.30170955844897,15.0,6.839635775651335,55.0
mj3he4ilejab1xs.ddns.net,24,corebot,ddns.net,0.125,1,0,0,0,0.0,21.8008435723455,21.0,4.5990592267744415,57.0
qfzthpmowapptluctjcmgikqyeydinckbdfxxqbc.xyz,44,makloader,xyz,0.0,3,1,0,0,0.0,38.50759011349512,38.0,1.6635718570945222,58.0
tpttrq.com,10,virut,com,0.0,0,0,0,0,0.0,16.273549727978484,14.0,7.9230684813210726,58.0
xyfszmnmlc.com,14,pushdotid,com,0.0,0,0,0,0,0.0,16.550298510503904,14.0,7.169385993786969,58.0
oiewancorml.com,15,banjori,com,0.0,2,1,0,0,0.0,16.533223302157833,14.0,6.893610495641258,58.0
vj1j2jjv1h237lkxvc.net,22,rovnix,net,0.18181818181818185,0,0,0,0,0.0,21.238034109664408,20.0,4.787963259465758,57.0
oygpow.name,11,proslikefan,name,0.0,1,0,0,0,0.0,16.921511094810196,15.0,7.62482676152237,58.0
mtsifbsikhmhwpjwk.net,21,fobber,net,0.0,0,0,0,0,0.0,20.089206756729226,19.0,5.499837823946667,57.0
cd489e946a7f1d8d742fb04b2e557a24.com,36,tinynuke,com,0.2777777777777778,0,0,0,0,0.0,31.992012551704462,32.0,2.31004598052768,57.0
mjhybicsrokulojux.net,21,fobber,net,0.0,0,0,0,0,0.0,19.94596246714347,18.0,5.524891422233432,57.0
tjtejmpiiwsro.work,18,locky,work,0.0,0,0,0,0,0.0,18.797481508649675,17.0,6.28929114917317,58.0
yiextd.com,10,virut,com,0.0,0,0,0,0,0.0,15.930558102573507,14.0,7.696830795571593,58.0
rvtutgag.com,12,hesperbot,com,0.0,2,0,0,0,0.0,16.18316115491982,14.0,7.601052006963442,58.0
ffldkbfecbfdcand.online,23,padcrypt,online,0.0,2,1,0,0,0.0,21.55256026244473,20.0,4.548758832905327,57.0
4e947195853310fbe4d9436046276b84.top,36,tinynuke,top,0.1388888888888889,0,0,0,0,0.0,33.16934612955152,33.0,1.8836347313288904,56.0
b1a5a99da4b7887be602d48219f99cf1.com,36,tinynuke,com,0.25,0,0,0,0,0.0,32.14275526213909,32.0,2.3062365905385818,57.0
wcwcty.pw,9,nymaim,pw,0.0,0,0,0,0,0.0,16.864987672433113,15.0,7.597317929132072,58.0
maksmaiugkeq.biz,16,pykspa2s,biz,0.0,1,0,0,0,0.0,17.69533590072743,15.0,6.4817069282936215,59.0
igrzdtztwawhgfjw.info,21,sutra,info,0.0,2,0,0,0,0.0,20.293538724860934,19.0,5.3626213802292755,54.0
sbinenylofa.top,15,vawtrak,top,0.0,2,1,0,0,0.0,17.153921388837947,15.0,6.638886051784056,58.0
xx5706c07d.im,13,xxhex,im,0.15384615384615385,0,0,0,0,0.0,17.171200358620123,15.0,6.7384287614773655,55.0
xeohuo.com,10,virut,com,0.0,0,0,0,0,0.0,15.976608187134502,14.0,7.847000485736814,58.0
oxumxrohijseiitr.eu,19,emotet,eu,0.0,0,0,0,0,0.0,19.351101330562177,17.0,5.897650379070148,58.0
4eda42372847ad9d38c2f7e2ca31c360.cz.cc,38,bamital,cc,0.2368421052631579,0,0,0,0,0.0,34.38916396682764,34.0,1.971547333286532,57.0
h44jqn20l18hwjxk67crmuozmtb48pxgwkyd50.com,42,murofetweekly,com,0.14285714285714285,0,0,0,0,0.0,36.53809320048088,37.0,1.952676086420072,56.0
xxf60e0d8.ac,12,xxhex,ac,0.25,0,0,0,0,0.0,17.143814821606863,15.0,6.935230306953497,56.0
uxnnjfo.com,11,proslikefan,com,0.0,0,0,0,0,0.0,16.146341463414632,14.0,7.742707973754307,58.0
qeawhnhqhn.info,15,mydoom,info,0.0,0,0,0,0,0.0,17.34674083582941,15.0,6.883250443620103,55.0
307fb4c36e4a566da1e7382270507912.com,36,tinynuke,com,0.19444444444444445,0,0,0,0,0.0,32.18008435723455,32.0,2.272685487376493,54.0
tmovtux6vwyd8he3.cn,19,chinad,cn,0.15789473684210525,1,0,0,0,0.0,19.35173299101412,18.0,5.413398370715162,57.0
gpdsjslrn2gqrnwntv.cn,21,rovnix,cn,0.047619047619047616,0,0,0,0,0.0,20.55374207877417,19.0,5.162983670752322,57.0
ovvidaudvufebui.ddns.net,24,symmi,ddns.net,0.0,0,1,0,0,0.0,21.779468997697496,21.0,4.717792241633499,57.0
swtjyuhuefvl.com,16,dircrypt,com,0.0,2,0,0,0,0.0,17.16567842370153,15.0,6.710958232844856,58.0
h6umnsoeghgtycorzw.ru,21,rovnix,ru,0.047619047619047616,2,0,0,0,0.0,20.464005542311067,19.0,5.18682991196248,58.0
xx6c07ac70.de,13,xxhex,de,0.2307692307692308,0,0,0,0,0.0,17.23620025673941,15.0,6.790622904471607,56.0
jeqbv.cn,8,conficker,cn,0.0,0,0,0,0,0.0,16.383295637467654,15.0,7.692508348277721,57.0
vadqgifox.com,13,pykspa2s,com,0.0,2,0,0,0,0.0,16.154390040141006,14.0,7.274138971747054,58.0
fjrwyk.com,10,virut,com,0.0,0,0,0,0,0.0,16.10626158893168,14.0,7.801059255489545,58.0
e6347dc33cee91ac35b08484392712f1.info,37,bamital,info,0.16216216216216214,1,0,0,0,0.0,33.54414491513336,34.0,2.0702650635597277,54.0
hfawotdneor8x.com,17,bedep,com,0.05882352941176471,2,0,0,0,0.0,17.362430466409926,15.0,6.297072225879381,58.0
utvkqlqinqunvmq.com,19,murofet,com,0.0,0,0,0,0,0.0,18.662122786641397,17.0,6.225349661009308,58.0
zoiizamaj.mobi,14,pitou,mobi,0.0,2,0,0,0,0.0,17.423579273386718,15.0,7.110991209603743,58.0
lquuiyjbasaa.tf,15,locky,tf,0.0,2,0,0,0,0.0,17.72783584978707,15.0,6.583346071852863,57.0
urjell.com,10,virut,com,0.0,1,1,0,0,0.0,16.0757177496587,14.0,7.803177041846896,58.0
ttltewqqdyb.net,15,urlzone,net,0.0,1,0,0,0,0.0,17.156753672799887,15.0,6.820105394986651,57.0
nagavet.info,12,simda,info,0.0,4,2,0,0,0.0,16.492471014935713,15.0,7.327788228180231,55.0
mapiuigjtnafzcnuyi.ru,21,feodo,ru,0.0,1,0,0,0,0.0,20.38219532571265,19.0,5.1312311403445126,58.0
nwdzssjziy.pw,13,nymaim,pw,0.0,0,0,0,0,0.0,17.331845874849726,15.0,7.129228126297308,58.0
nativeunion.com,15,benign,com,0.0,2,1,1,1,0.0,16.516902011125374,14.0,7.017843468009152,58.0
lyrsqlcm.cc,11,oderoor,cc,0.0,0,0,0,0,0.0,16.52912769729201,15.0,7.466530328597634,58.0
trruugmacaw.cc,14,oderoor,cc,0.0,2,0,1,0,0.0,17.13521608900299,15.0,6.815947630872983,58.0
apafweipraeecwpf.info,21,sutra,info,0.0,1,0,0,0,0.0,19.920614544491308,19.0,5.189235667024033,54.0
klqbwzgvsf.tv,13,pushdotid,tv,0.0,0,0,0,0,0.0,17.257941601972412,15.0,7.077628828970803,58.0
5leo971ha2mi0nakjou14igrwr.net,30,gameover,net,0.16666666666666666,1,0,0,0,0.0,26.50893493897345,26.0,3.1413352322071617,56.0
jefywar.info,12,simda,info,0.0,1,0,0,0,0.0,16.509974122297617,15.0,7.3146540799805795,55.0
joscelinegabrielson.net,23,suppobox,net,0.0,5,1,0,0,0.0,20.842920308902336,20.0,4.938962499533412,57.0
ckwygvkuhswsxrsinh.eu,21,ramnit,eu,0.0,1,1,0,0,0.0,20.53974366811337,19.0,5.4361222330128935,58.0
hnjecup.info,12,shifu,info,0.0,1,0,0,0,0.0,16.59748965910712,15.0,7.364477495823758,54.0
tqbecvt.org,11,necurs,org,0.0,0,0,0,0,0.0,16.52704933064368,15.0,7.298695367771251,58.0
kndtd.github.io,15,downloader,github.io,0.0,0,0,0,0,0.0,17.359557430160766,15.0,6.525274612598232,56.0
ymqiswnjfpvarjngv.pw,20,ranbyus,pw,0.0,0,0,0,0,0.0,20.134299162540497,18.0,5.4409406875717234,58.0
qwsrperenh.info,15,mydoom,info,0.0,2,0,0,0,0.0,17.269759765266823,15.0,6.880572527963874,54.0
jlgkryapwhkpijdhf.com,21,dircrypt,com,0.0,1,0,0,0,0.0,19.53519978808811,18.0,5.497253002836404,58.0
58f897cf426044459cc427820de58811.cz.cc,38,bamital,cc,0.13157894736842105,0,0,0,0,0.0,35.062860403040126,35.0,1.8840539311373763,56.0
vjswxajcso.com,14,fobber,com,0.0,0,0,0,0,0.0,16.47916539315769,14.0,7.180729835655355,58.0
wd251d597964c0516ebcfd463f255cec81.pro,38,wd,pro,0.15789473684210525,0,0,0,0,0.0,34.565315728345254,35.0,1.916580240877904,56.0
t2ml48lopikvst4u7k.ru,21,rovnix,ru,0.19047619047619047,2,0,0,0,0.0,20.91590765531716,19.0,4.898804687721222,58.0
ns1.backdates15.org,19,beebone,org,0.10526315789473684,0,0,0,0,0.0,18.926686635287407,17.0,5.401746929074412,58.0
solsankinder.ru,15,benign,ru,0.0,3,3,0,0,0.0,17.306294190761456,15.0,6.556838436479789,58.0
1b752ed1a24273c667c7.info,25,ud2,info,0.24,0,0,0,0,0.0,23.42844917170976,23.0,3.6668512839540575,53.0
tndgqmcu.com,12,vidro,com,0.0,0,0,0,0,0.0,16.107382276830286,14.0,7.49406004815841,58.0
vg52f0pu38he.org,16,qadars,org,0.1875,0,0,0,0,0.0,17.960307272245654,15.0,6.071111656289201,57.0
aeqwqdtmbua1i.com,17,bedep,com,0.05882352941176471,0,0,0,0,0.0,17.3380605986511,15.0,6.2277891864436254,58.0
adobeftlashplayerge.net,23,volatilecedar,net,0.0,10,3,2,1,0.0,20.85145791307537,20.0,4.822793285631237,57.0
rqruuqapmdqfmmdsh.net,21,fobber,net,0.0,0,0,0,0,0.0,20.052937221101534,19.0,5.410706529872964,57.0
mastermanalexander.net,22,suppobox,net,0.0,6,4,3,1,0.0,20.213399352038635,19.0,5.119403342349765,57.0
c66933e814213e9215112865839c927a.com,36,tinynuke,com,0.1111111111111111,0,0,0,0,0.0,32.910833995558,33.0,2.2975879649159743,57.0
gvely.ws,8,conficker,ws,0.0,0,0,0,0,0.0,16.798928214846054,15.0,7.731110354696446,58.0
moiska854395.com,16,ud3,com,0.0625,0,0,0,0,0.0,17.31654339099782,15.0,6.345192020904786,58.0
rmxetkihujrtuc.click,20,locky,click,0.0,0,0,0,0,0.0,19.983352690669765,18.0,5.689122407308687,58.0
ohiiblsy.la,11,necurs,la,0.0,0,0,0,0,0.0,16.887462558836113,15.0,7.4839511715958835,58.0
mve6cda6ihixm036cj1fip1.ddns.net,32,corebot,ddns.net,0.15625,2,0,0,0,0.0,28.1066691118039,28.0,2.943716973932696,56.0
aekgygeygkwieawq.org,20,ramdo,org,0.0,1,0,0,0,0.0,19.523157487213968,18.0,5.443346528218025,58.0
cvzurbv.tv,10,oderoor,tv,0.0,0,0,0,0,0.0,16.886362247081117,15.0,7.533573673755805,58.0
vtnwbsn.org,11,pykspa2s,org,0.0,0,0,0,0,0.0,16.609572712268474,15.0,7.484921162093537,58.0
caj8xfa9e6u4y.net,17,ebury,net,0.2352941176470588,0,0,0,0,0.0,17.851743179085926,16.0,5.983852404190991,57.0
qyyzwomppisspz.info,19,murofet,info,0.0,0,1,0,0,0.0,19.327913279132787,18.0,6.078526618392138,55.0
ijinpaoak.biz,13,pitou,biz,0.0,1,0,0,0,0.0,16.90368196915052,15.0,7.199589435539637,58.0
fiftyking.net,13,suppobox,net,0.0,2,1,1,1,0.0,16.544185667420585,14.0,7.323275064988345,57.0
muzoquqfymk.kz,14,pushdo,kz,0.0,0,0,0,0,0.0,17.51999918495426,15.0,6.97447055206406,58.0
idz1y9c9mbc3g.biz,17,ebury,biz,0.2352941176470588,0,0,0,0,0.0,18.491492960042386,16.0,5.829459003320661,58.0
3d16q4cvkt1fofo8c8i.in,22,corebot,in,0.2727272727272727,0,0,0,0,0.0,21.51610734152455,20.0,4.315702216465524,56.0
vghnawbprh.com,14,vidro,com,0.0,1,0,0,0,0.0,16.457098029626913,14.0,7.152896461118154,58.0
itjcfhzdeceiwrtzpgss.biz,24,qakbot,biz,0.0,0,0,0,0,0.0,22.30407319110785,21.0,4.387255352897007,58.0
informationsourceassures.com,28,gozi,com,0.0,10,3,1,4,0.0,24.187093750636755,24.0,3.955685392288838,58.0
heenpprwaa.net,14,mydoom,net,0.0,0,0,0,0,0.0,16.778124172219165,15.0,7.040619247229923,57.0
azctmro9yf8l.net,16,qadars,net,0.125,0,0,0,0,0.0,17.46188642337551,15.0,6.424261019524097,57.0
bxqmoslkvdiqcfmxwnabhghkldyfgminllqwkfpo.pro,44,makloader,pro,0.0,2,0,0,0,0.0,38.145017014079926,38.0,1.7546145272825997,57.0
quwznwlififjkbrhu.net,21,fobber,net,0.0,0,0,0,0,0.0,20.089756912606717,19.0,5.44097399322416,57.0
nzrhwexm.com,12,vidro,com,0.0,0,0,0,0,0.0,16.177965238299,14.0,7.583202804972179,58.0
ajghu78x2vkp.net,16,qadars,net,0.125,0,0,0,0,0.0,17.688306131181616,15.0,6.458947993873973,57.0
cilihek.net,11,simda,net,0.0,0,0,0,0,0.0,16.220694011451393,14.0,7.5920904538537135,57.0
qekuwol.info,12,simda,info,0.0,0,0,0,0,0.0,16.593149540517963,15.0,7.469629623641376,56.0
monthtold.net,13,suppobox,net,0.0,4,1,1,0,0.0,16.520895735273143,14.0,7.387386156975072,57.0
mdfdres1uah3w.info,18,ebury,info,0.1111111111111111,0,0,0,0,0.0,18.40813415652953,17.0,5.824002460770814,56.0
bepsdadmfs.org,14,pushdotid,org,0.0,1,0,0,0,0.0,16.77241885200807,15.0,6.674287612231241,58.0
s493vh3ivy49.net,16,urlzone,net,0.1875,1,0,0,0,0.0,17.826374880290157,15.0,6.347471728974958,57.0
seiyraeal.com,13,pitou,com,0.0,0,0,0,0,0.0,15.966990647350082,14.0,7.2645823635493985,58.0
zupahonqhe.ru,13,pushdotid,ru,0.0,2,1,0,0,0.0,16.862664792061455,15.0,7.061517756421187,58.0
nweqaperrs.us,13,mydoom,us,0.0,3,1,0,0,0.0,17.012021924730526,15.0,7.023485205101898,58.0
xxf42e0d80.tm,13,xxhex,tm,0.2307692307692308,0,0,0,0,0.0,17.116531165311653,15.0,6.7598690893890145,56.0
tmlmaw.com,10,virut,com,0.0,1,0,0,0,0.0,16.022271124966892,14.0,7.814481106101347,58.0
dclfdledcckdmakc.com,20,padcrypt,com,0.0,1,0,0,0,0.0,18.904578519469407,18.0,5.365551811955374,58.0
ipdpsfaxqzqwbmushbzipxxh.biz,28,qakbot,biz,0.0,2,1,0,0,0.0,25.38739124233348,25.0,3.54383756613945,58.0
ilwtkzqpplwd.com,16,vidro,com,0.0,0,0,0,0,0.0,17.280885139678464,15.0,6.771242341341157,58.0
ehlm9fgsbxakybru.info,21,chinad,info,0.047619047619047616,0,0,0,0,0.0,20.068137824235386,19.0,5.201855321309241,55.0
cqdwrsensinaix.com,18,banjori,com,0.0,3,1,0,0,0.0,17.749740204168962,16.0,6.191631531892724,58.0
difewwacoss.com,15,vawtrak,com,0.0,3,1,0,0,0.0,16.55659473887972,14.0,6.758487625675046,58.0
a2769ae0df333ca8568c7601433ab647.pro,36,wd,pro,0.16666666666666666,0,0,0,0,0.0,32.81121502944353,33.0,1.911747486130212,57.0
nlkruqr.info,12,shifu,info,0.0,0,0,0,0,0.0,16.740937710128982,15.0,7.553426252150383,57.0
xeofoqjanirw.com,16,pushdo,com,0.0,1,0,0,0,0.0,16.951076879189845,15.0,6.684221362055137,58.0
9nfjtmx9npk.com,15,urlzone,com,0.13333333333333333,0,0,0,0,0.0,16.951117631477068,15.0,6.859647710547043,58.0
hyrbsbmuhdbjxc.com,18,dircrypt,com,0.0,0,0,0,0,0.0,18.020905923344948,16.0,6.0816277353091435,58.0
ynvywmcoikry.com,16,nymaim,com,0.0,0,0,0,0,0.0,17.152291297349063,15.0,6.830033351905381,58.0
nlmkdfcbakcbffoc.com,20,padcrypt,com,0.0,0,0,0,0,0.0,18.886178861788622,18.0,5.416005904657919,58.0
owxqwrwf.dyndns.org,19,vidro,dyndns.org,0.0,0,0,0,0,0.0,18.9480408337918,17.0,5.91011389477467,58.0
fthsrsok.info,13,conficker,info,0.0,1,0,0,0,0.0,16.835992420074575,15.0,7.302727804091313,56.0
celandinearthurson.ru,21,suppobox,ru,0.0,7,3,3,0,0.0,20.079650345375637,19.0,5.107387917274568,58.0
xlpefj16jei2y4nuuvc1fsmw8z.biz,30,gameover,biz,0.16666666666666666,0,0,0,0,0.0,26.94834647594596,26.0,2.856456874899393,58.0
cjnomnstsg.com,14,fobber,com,0.0,0,0,0,0,0.0,16.492083868207107,14.0,7.2586863466796645,58.0
maryvonneanastasia.net,22,suppobox,net,0.0,6,3,0,0,0.0,20.411903743097586,19.0,5.238792799159715,57.0
vupnpa.com,10,virut,com,0.0,0,0,0,0,0.0,16.048352588789047,14.0,7.828850556582978,58.0
rhpjohaa.com,12,dircrypt,com,0.0,0,0,0,0,0.0,16.1066691118039,14.0,7.544489432177035,58.0
qharoyybmdcl.com,16,ramnit,com,0.0,0,0,0,0,0.0,17.03840903070685,15.0,6.5700433683952495,58.0
ooujfyeoya.info,15,pykspa2s,info,0.0,1,0,0,0,0.0,17.22584917578499,15.0,6.799242500790467,54.0
eihasibowm.dynserv.com,22,bobax,com,0.0,2,0,0,0,0.0,19.846567638608718,19.0,5.2432488920187135,58.0
beoflashplayergetad.net,23,volatilecedar,net,0.0,9,3,2,1,0.0,20.888664751309168,20.0,4.850486185954836,57.0
dt3lyfa1qnvbuynf4u.net,22,rovnix,net,0.13636363636363635,1,0,0,0,0.0,20.573180919779123,19.0,4.863023953360078,57.0
bmwjanbaremany.com,18,matsnu,com,0.0,4,3,1,0,0.0,17.663569492837784,16.0,6.094780425663017,58.0
mtkxmtiwmtka.info,17,sisron,info,0.0,0,0,0,0,0.0,18.092466939706988,16.0,6.518649748508579,56.0
nuomswb.org,11,pykspa,org,0.0,0,0,0,0,0.0,16.580353322330215,15.0,7.5037556503661715,58.0
geraldinemottershead.net,24,suppobox,net,0.0,6,5,2,1,0.0,21.584021028180207,21.0,4.648292830566378,57.0
qeuedsmbfrhjmw.net,18,qakbot,net,0.0,0,0,0,0,0.0,18.21961407584001,16.0,6.035697120637991,57.0
kwjuovlqorfuc59g63p32kwnuismxfrf12f32.biz,41,murofetweekly,biz,0.12195121951219512,2,0,0,0,0.0,36.26721274731543,36.0,1.6369342048463489,58.0
eixtkbpllj.com,14,fobber,com,0.0,0,0,0,0,0.0,16.541251502740593,14.0,7.138754019866339,58.0
kgkajhobdel.info,16,pykspa,info,0.0,1,0,0,0,0.0,17.544593190292805,15.0,6.466588514078718,55.0
8zbxqd8f3bso1qtdxt.biz,22,rovnix,biz,0.18181818181818185,0,0,0,0,0.0,21.13894492328382,20.0,4.613931032897809,58.0
705ur56ini60f1md.com,20,chinad,com,0.2,0,0,0,0,0.0,19.303502659086746,18.0,5.254785491129002,56.0
xjijb.info,10,conficker,info,0.0,0,0,0,0,0.0,16.70309921144324,15.0,7.660740959336478,57.0
ykrjbie.net,11,conficker,net,0.0,0,0,0,0,0.0,16.286997982761786,14.0,7.565163209105989,57.0
mjqpmfc.eu,10,shifu,eu,0.0,0,0,0,0,0.0,16.548729547445852,15.0,7.600430245947957,58.0
xnwbweqvbwpeixbwkxy.com,23,ramnit,com,0.0,0,0,0,0,0.0,20.964382500967872,20.0,4.932447200544759,58.0
rnzcmh.org,10,nymaim,org,0.0,0,0,0,0,0.0,16.655072640951975,15.0,7.56432069282743,58.0
katwkvxmfm.com,14,fobber,com,0.0,1,0,0,0,0.0,16.56044583002221,14.0,7.167727186032599,58.0
pathypelike.com,15,ramnit,com,0.0,3,2,1,1,0.0,16.614157344580963,14.0,6.887460452871776,58.0
cauwiafaz.info,14,pitou,info,0.0,0,0,0,0,0.0,16.850153839884264,15.0,6.93465011557935,55.0
hqggjrnbtwltjhdav.com,21,ramnit,com,0.0,0,0,0,0,0.0,19.66422152943334,18.0,5.461081464560256,58.0
ugmaasuiwcymao.info,19,pykspa2,info,0.0,1,1,0,0,0.0,18.83534038347902,17.0,5.896056034619511,57.0
alshplayergetadobef.net,23,volatilecedar,net,0.0,10,3,2,1,0.0,20.86203313160951,20.0,4.841157790490711,57.0
uxqjjaojhlefqevwbob.com,23,ramnit,com,0.0,1,0,0,0,0.0,20.90268353811358,20.0,4.902715685137326,58.0
ftepfemhyp.dyndns.org,21,bobax,dyndns.org,0.0,1,0,0,0,0.0,19.920533039916865,19.0,5.313767511874255,58.0
tspcjbyvs.org,13,conficker,org,0.0,0,0,0,0,0.0,16.838824704036515,15.0,7.097336116722188,58.0
iqoemucuwmeucguu.org,20,ramdo,org,0.0,1,0,0,0,0.0,19.513886341870933,18.0,5.528620887818584,58.0
suyhwvxjvdlyveldyhbnwln.ki,26,necurs,ki,0.0,1,0,0,0,0.0,24.27754345212625,23.0,3.9281295473733597,58.0
asgeweqieg.ddns.net,19,symmi,ddns.net,0.0,1,0,0,0,0.0,18.56786274629664,17.0,5.942684158716557,57.0
unifxvhfovqmbbvs.eu,19,emotet,eu,0.0,0,0,0,0,0.0,19.431199951097256,18.0,5.672683051844008,58.0
zokiwtx.net,11,vidro,net,0.0,1,0,0,0,0.0,16.412372394400634,14.0,7.798085632263906,57.0
ecoomwlaetklcexw.eu,19,emotet,eu,0.0,1,2,0,0,0.0,19.191943272816182,17.0,5.545861472858409,58.0
m28.sxlmgls.biz,15,benign,biz,0.06666666666666668,0,0,0,0,0.0,17.778205676793608,15.0,6.696643305346591,58.0
lominwuces.com,14,vawtrak,com,0.0,1,0,0,0,0.0,16.269413370825436,14.0,7.1668655877230565,58.0
zssdxcq.yi.org,14,bobax,org,0.0,0,0,0,0,0.0,17.148847729078796,15.0,6.991523557084259,58.0
visxtjmbaf.com,14,ramnit,com,0.0,1,0,0,0,0.0,16.409703119587586,14.0,7.079533587330365,58.0
9f09r7td04xtk7sf.net,20,chinad,net,0.25,0,0,0,0,0.0,19.69985940460908,18.0,5.190001738150086,55.0
gpkvwpaounmaahoif.eu,20,ramnit,eu,0.0,2,0,0,0,0.0,19.762128899484484,18.0,5.502915099649337,58.0
upawpyvpdsxqo.com,17,ramnit,com,0.0,1,0,0,0,0.0,17.605701244982377,16.0,6.487950870334831,58.0
pivhnkapjkjbkyphcvtgdtdhwxyekiksbcvyfcpn.pro,44,makloader,pro,0.0,0,0,0,0,0.0,38.537155897874776,39.0,1.6539229874069286,57.0
jrvfmmgrdcipwoflk1.com,22,bedep,com,0.045454545454545456,0,0,0,0,0.0,20.198219125048393,19.0,5.13608064597884,58.0
dynvsg.com,10,virut,com,0.0,0,0,0,0,0.0,16.038021883978242,14.0,7.790136225605688,58.0
lxowyg.net,10,conficker,net,0.0,0,0,0,0,0.0,16.357723577235774,15.0,7.878664330696655,57.0
i35c39mtfycqdxjyaxi45i15b58kqermrc59bq.info,43,murofetweekly,info,0.13953488372093026,0,0,0,0,0.0,37.84159585956762,38.0,1.7563536153332575,55.0
uoibdntqnnhesxma.eu,19,emotet,eu,0.0,0,0,0,0,0.0,19.29887727448703,17.0,5.648264043859616,58.0
kucxasuiwcymao.net,18,pykspa2s,net,0.0,1,1,0,0,0.0,18.064653503677896,16.0,6.14114862078729,57.0
suavrpjmryrjhkdvw.com,21,ranbyus,com,0.0,0,0,0,0,0.0,19.722069401145138,18.0,5.53481527988134,58.0
w21a081glkrpoco63gv1136ofo.biz,30,gameover,biz,0.13333333333333333,0,1,0,0,0.0,27.260916518939627,27.0,2.716724614554516,57.0
ywqqwxtoejauchdcona.org,23,necurs,org,0.0,3,0,0,0,0.0,21.143835197750477,20.0,4.741697161826377,58.0
jshxuvlexinjevgcdf.ru,21,feodo,ru,0.0,0,0,0,0,0.0,20.38622980214765,19.0,5.072226748659166,58.0
ns1.dnsfor10.net,16,beebone,net,0.125,0,0,0,0,0.0,17.545958391914745,15.0,6.44873194926781,57.0
nmlsouqjlsfgrm.jp,17,necurs,jp,0.0,1,0,0,0,0.0,18.627401837928158,16.0,6.253675535110246,58.0
ppdazaj.info,12,pykspa,info,0.0,0,0,0,0,0.0,16.69765878109909,15.0,7.350093774534667,57.0
zh4xr42c004f813i.biz,20,chinad,biz,0.2,0,0,0,0,0.0,20.223526295413325,19.0,4.934599410819482,56.0
igasbntluru.in,14,proslikefan,in,0.0,1,0,0,0,0.0,17.149316380381848,15.0,6.793961616782273,56.0
bhsivcplofz.org,15,qakbot,org,0.0,1,0,0,0,0.0,17.320048087698922,15.0,6.6219815704548965,58.0
gwjpplprwcrcrjwe.info,21,sutra,info,0.0,0,0,0,0,0.0,20.375654583613507,19.0,5.370638821566232,54.0
euoyoaowqcmo.com,16,pykspa,com,0.0,0,0,0,0,0.0,17.048332212645434,15.0,6.695688690883332,58.0
erthorzljcsmhyp.biz,19,murofet,biz,0.0,2,1,0,0,0.0,19.23477392668664,17.0,5.779140271636268,58.0
iyyytuikcqrpzvlolarvnnqvoglyogeffjlbqmzj.xyz,44,makloader,xyz,0.0,3,1,0,0,0.0,38.88950017319722,39.0,1.6694978499952868,58.0
wxetkrybir.com,14,vawtrak,com,0.0,0,0,0,0,0.0,16.380809747947108,14.0,7.14614057378277,58.0
uyftputndw.cc,13,oderoor,cc,0.0,1,0,0,0,0.0,16.827841962630153,15.0,7.040488203022572,58.0
